engineName,submissionDate,powerOutput,pressure,velocity,acceleration,weight
engine_8155,2024-09-06 10:20:16.902145,270,250,123,149,226
engine_8156,2024-08-29 10:20:16.902145,287,208,28,100,290
engine_8157,2024-10-23 10:20:16.902145,89,100,192,295,113
engine_8158,2024-10-14 10:20:16.902145,125,23,226,49,297
engine_8159,2024-10-08 10:20:16.902145,250,62,211,204,5
engine_8160,2024-10-01 10:20:16.902145,259,146,286,193,37
engine_8161,2024-10-19 10:20:16.902145,27,223,48,232,212
engine_8162,2024-09-06 10:20:16.902145,103,207,37,286,200
engine_8163,2024-10-22 10:20:16.902145,164,21,244,223,150
engine_8164,2024-08-09 10:20:16.902145,62,214,212,223,45
engine_8165,2024-09-12 10:20:16.902145,168,92,73,200,15
engine_8166,2024-10-02 10:20:16.902145,197,29,209,109,82
engine_8167,2024-09-19 10:20:16.902145,153,69,106,18,275
engine_8168,2024-08-01 10:20:16.902145,128,203,95,171,237
engine_8169,2024-10-26 10:20:16.902145,89,185,61,223,36
engine_8170,2024-10-30 10:20:16.902145,297,92,169,299,5
engine_8171,2024-11-01 10:20:16.902145,105,53,142,286,280
engine_8172,2024-09-05 10:20:16.902145,159,251,188,268,282
engine_8173,2024-10-01 10:20:16.902145,96,231,263,140,17
engine_8174,2024-08-10 10:20:16.902145,289,8,19,284,132
engine_8175,2024-10-03 10:20:16.902145,225,20,69,282,154
engine_8176,2024-08-18 10:20:16.902145,257,208,198,226,260
engine_8177,2024-10-03 10:20:16.902145,9,25,223,30,143
engine_8178,2024-10-14 10:20:16.902145,71,211,158,32,48
engine_8179,2024-09-09 10:20:16.902145,115,12,101,26,239
engine_8180,2024-08-10 10:20:16.902145,199,71,238,4,147
engine_8181,2024-08-31 10:20:16.902145,168,74,147,27,99
engine_8182,2024-08-19 10:20:16.902145,207,71,58,88,194
engine_8183,2024-08-13 10:20:16.902145,281,57,298,42,47
engine_8184,2024-09-11 10:20:16.902145,85,172,96,218,210
engine_8185,2024-10-23 10:20:16.902145,58,23,222,178,195
engine_8186,2024-10-28 10:20:16.902145,143,25,151,280,256
engine_8187,2024-10-06 10:20:16.902145,273,192,110,190,170
engine_8188,2024-09-08 10:20:16.902145,33,75,240,277,26
engine_8189,2024-10-03 10:20:16.902145,158,90,123,260,223
engine_8190,2024-07-28 10:20:16.902145,203,27,116,130,70
engine_8191,2024-09-10 10:20:16.902145,65,286,242,11,205
engine_8192,2024-08-05 10:20:16.902145,246,41,118,60,279
engine_8193,2024-09-01 10:20:16.902145,11,57,212,196,51
engine_8194,2024-09-30 10:20:16.902145,64,85,245,265,39
engine_8195,2024-09-03 10:20:16.902145,274,181,95,179,272
engine_8196,2024-08-31 10:20:16.902145,160,293,49,239,156
engine_8197,2024-10-26 10:20:16.902145,196,70,6,102,26
engine_8198,2024-09-11 10:20:16.902145,10,201,53,41,17
engine_8199,2024-07-28 10:20:16.902145,280,92,205,216,98
engine_8200,2024-08-16 10:20:16.902145,266,74,219,100,179
engine_8201,2024-08-08 10:20:16.902145,185,167,114,105,139
engine_8202,2024-09-09 10:20:16.902145,37,247,97,125,92
engine_8203,2024-07-26 10:20:16.902145,86,102,271,6,218
engine_8204,2024-08-06 10:20:16.902145,133,152,149,186,172
engine_8205,2024-09-18 10:20:16.902145,288,227,249,180,49
engine_8206,2024-10-03 10:20:16.902145,289,222,127,221,179
engine_8207,2024-10-20 10:20:16.902145,153,48,293,171,173
engine_8208,2024-10-29 10:20:16.902145,127,227,42,241,169
engine_8209,2024-10-13 10:20:16.902145,238,37,47,10,239
engine_8210,2024-09-01 10:20:16.902145,15,25,254,199,27
engine_8211,2024-08-14 10:20:16.902145,134,296,179,294,96
engine_8212,2024-10-30 10:20:16.902145,194,210,16,252,182
engine_8213,2024-07-27 10:20:16.902145,201,228,119,2,95
engine_8214,2024-10-22 10:20:16.902145,191,24,197,41,291
engine_8215,2024-08-19 10:20:16.902145,184,269,171,99,261
engine_8216,2024-08-05 10:20:16.902145,63,20,251,184,269
engine_8217,2024-08-23 10:20:16.902145,234,145,252,216,245
engine_8218,2024-08-18 10:20:16.902145,49,162,165,200,95
engine_8219,2024-08-20 10:20:16.902145,229,78,77,80,180
engine_8220,2024-08-16 10:20:16.902145,177,225,32,95,162
engine_8221,2024-10-18 10:20:16.902145,47,189,202,189,128
engine_8222,2024-09-14 10:20:16.902145,135,218,106,258,212
engine_8223,2024-09-20 10:20:16.902145,69,225,98,80,187
engine_8224,2024-10-27 10:20:16.902145,183,153,158,85,269
engine_8225,2024-08-27 10:20:16.902145,86,80,127,99,179
engine_8226,2024-09-27 10:20:16.902145,19,271,251,50,277
engine_8227,2024-07-27 10:20:16.902145,173,283,78,9,133
engine_8228,2024-09-19 10:20:16.902145,139,113,169,12,280
engine_8229,2024-10-17 10:20:16.902145,46,82,125,166,49
engine_8230,2024-08-17 10:20:16.902145,205,181,226,245,108
engine_8231,2024-10-04 10:20:16.902145,169,264,77,244,271
engine_8232,2024-09-25 10:20:16.902145,280,81,55,31,75
engine_8233,2024-10-30 10:20:16.902145,88,224,288,113,253
engine_8234,2024-10-27 10:20:16.902145,89,117,211,197,63
engine_8235,2024-09-16 10:20:16.902145,48,289,173,19,87
engine_8236,2024-08-11 10:20:16.902145,168,88,143,124,136
engine_8237,2024-09-20 10:20:16.902145,260,168,232,24,48
engine_8238,2024-08-09 10:20:16.902145,227,266,118,148,160
engine_8239,2024-09-29 10:20:16.902145,3,138,86,223,1
engine_8240,2024-08-03 10:20:16.902145,143,248,6,268,142
engine_8241,2024-07-30 10:20:16.902145,149,124,9,252,18
engine_8242,2024-09-20 10:20:16.902145,218,244,181,290,228
engine_8243,2024-09-27 10:20:16.902145,18,181,204,227,1
engine_8244,2024-09-21 10:20:16.902145,14,27,204,273,108
engine_8245,2024-09-30 10:20:16.902145,52,42,37,13,197
engine_8246,2024-09-11 10:20:16.902145,279,211,214,15,152
engine_8247,2024-09-11 10:20:16.902145,114,70,85,26,94
engine_8248,2024-09-13 10:20:16.902145,122,82,133,10,118
engine_8249,2024-08-21 10:20:16.902145,167,187,85,175,70
engine_8250,2024-10-28 10:20:16.902145,215,80,280,85,50
engine_8251,2024-10-01 10:20:16.902145,268,97,197,197,70
engine_8252,2024-07-29 10:20:16.902145,283,258,48,118,84
engine_8253,2024-10-20 10:20:16.902145,64,222,189,64,111
engine_8254,2024-10-28 10:20:16.902145,265,94,209,106,187
engine_8255,2024-10-13 10:20:16.902145,37,84,93,268,73
engine_8256,2024-08-08 10:20:16.902145,162,51,37,191,108
engine_8257,2024-08-04 10:20:16.902145,78,144,285,287,121
engine_8258,2024-09-19 10:20:16.902145,53,34,164,32,203
engine_8259,2024-09-12 10:20:16.902145,3,170,12,76,138
engine_8260,2024-11-02 10:20:16.902145,225,109,3,242,9
engine_8261,2024-09-12 10:20:16.902145,280,12,102,141,111
engine_8262,2024-07-27 10:20:16.902145,79,91,236,245,71
engine_8263,2024-08-17 10:20:16.902145,171,12,266,138,245
engine_8264,2024-08-14 10:20:16.902145,259,299,44,1,102
engine_8265,2024-09-07 10:20:16.902145,88,33,26,294,127
engine_8266,2024-10-17 10:20:16.902145,68,219,147,245,199
engine_8267,2024-08-02 10:20:16.902145,164,104,18,251,149
engine_8268,2024-09-19 10:20:16.902145,66,213,57,64,133
engine_8269,2024-10-18 10:20:16.902145,91,116,194,222,120
engine_8270,2024-08-23 10:20:16.902145,240,251,154,123,271
engine_8271,2024-09-26 10:20:16.902145,44,222,88,224,215
engine_8272,2024-08-13 10:20:16.902145,189,171,231,231,237
engine_8273,2024-09-04 10:20:16.902145,22,182,23,197,139
engine_8274,2024-10-07 10:20:16.902145,270,56,231,131,58
engine_8275,2024-09-26 10:20:16.902145,40,155,285,29,68
engine_8276,2024-10-27 10:20:16.902145,85,61,81,235,67
engine_8277,2024-09-16 10:20:16.902145,253,58,25,287,233
engine_8278,2024-09-20 10:20:16.902145,139,76,61,16,192
engine_8279,2024-10-24 10:20:16.902145,208,35,284,68,17
engine_8280,2024-09-08 10:20:16.902145,122,198,60,125,248
engine_8281,2024-10-09 10:20:16.902145,243,283,124,48,209
engine_8282,2024-10-02 10:20:16.902145,29,175,295,34,281
engine_8283,2024-10-08 10:20:16.902145,116,118,144,106,142
engine_8284,2024-09-30 10:20:16.902145,172,184,208,144,39
engine_8285,2024-09-23 10:20:16.902145,133,269,257,69,154
engine_8286,2024-08-19 10:20:16.902145,276,161,109,163,232
engine_8287,2024-10-31 10:20:16.902145,178,70,174,231,136
engine_8288,2024-10-05 10:20:16.902145,252,114,294,43,162
engine_8289,2024-08-13 10:20:16.902145,109,118,77,224,234
engine_8290,2024-08-15 10:20:16.902145,287,122,257,166,190
engine_8291,2024-10-07 10:20:16.902145,256,119,192,290,271
engine_8292,2024-10-26 10:20:16.902145,14,279,182,143,147
engine_8293,2024-10-04 10:20:16.902145,79,262,135,77,214
engine_8294,2024-09-23 10:20:16.902145,97,52,53,279,288
engine_8295,2024-09-02 10:20:16.902145,84,201,164,74,131
engine_8296,2024-07-30 10:20:16.902145,137,42,112,100,241
engine_8297,2024-08-21 10:20:16.902145,37,203,50,275,266
engine_8298,2024-09-12 10:20:16.902145,258,44,274,140,138
engine_8299,2024-09-28 10:20:16.902145,48,42,60,258,18
engine_8300,2024-09-25 10:20:16.902145,121,158,166,257,107
engine_8301,2024-08-12 10:20:16.902145,68,41,13,176,47
engine_8302,2024-08-18 10:20:16.902145,40,52,150,159,82
engine_8303,2024-08-01 10:20:16.902145,251,67,74,130,116
engine_8304,2024-08-14 10:20:16.902145,165,208,242,65,33
engine_8305,2024-08-12 10:20:16.902145,234,18,199,91,255
engine_8306,2024-10-03 10:20:16.902145,268,237,121,252,124
engine_8307,2024-10-07 10:20:16.902145,120,50,238,5,50
engine_8308,2024-08-28 10:20:16.902145,28,218,174,82,237
engine_8309,2024-08-14 10:20:16.902145,44,67,145,253,254
engine_8310,2024-08-14 10:20:16.902145,166,280,6,227,275
engine_8311,2024-08-06 10:20:16.902145,230,234,58,297,296
engine_8312,2024-09-07 10:20:16.902145,14,197,170,122,194
engine_8313,2024-11-01 10:20:16.902145,230,47,73,118,28
engine_8314,2024-10-27 10:20:16.902145,35,204,237,14,135
engine_8315,2024-09-30 10:20:16.902145,252,77,261,101,149
engine_8316,2024-08-27 10:20:16.902145,218,277,1,224,10
engine_8317,2024-08-02 10:20:16.902145,71,42,13,241,182
engine_8318,2024-10-29 10:20:16.902145,167,197,109,41,88
engine_8319,2024-07-29 10:20:16.902145,54,72,90,206,265
engine_8320,2024-08-26 10:20:16.902145,132,100,271,43,162
engine_8321,2024-08-16 10:20:16.902145,10,173,213,42,110
engine_8322,2024-09-04 10:20:16.902145,159,296,6,298,87
engine_8323,2024-09-29 10:20:16.902145,232,234,75,6,217
engine_8324,2024-08-28 10:20:16.902145,287,1,211,230,219
engine_8325,2024-10-12 10:20:16.902145,5,130,236,288,202
engine_8326,2024-09-26 10:20:16.902145,111,262,181,215,157
engine_8327,2024-09-07 10:20:16.902145,84,134,228,107,174
engine_8328,2024-09-29 10:20:16.902145,65,178,95,139,265
engine_8329,2024-09-20 10:20:16.902145,125,35,37,135,278
engine_8330,2024-08-24 10:20:16.902145,174,22,173,132,196
engine_8331,2024-08-13 10:20:16.902145,278,143,227,291,298
engine_8332,2024-07-27 10:20:16.902145,90,203,202,103,282
engine_8333,2024-08-29 10:20:16.902145,28,258,116,192,295
engine_8334,2024-08-24 10:20:16.902145,15,205,79,196,269
engine_8335,2024-10-22 10:20:16.902145,147,204,111,227,110
engine_8336,2024-09-01 10:20:16.902145,124,141,293,94,26
engine_8337,2024-10-03 10:20:16.902145,178,133,115,177,40
engine_8338,2024-07-26 10:20:16.902145,84,125,134,128,266
engine_8339,2024-10-31 10:20:16.902145,13,167,41,143,101
engine_8340,2024-10-03 10:20:16.902145,33,182,188,119,249
engine_8341,2024-09-20 10:20:16.902145,38,123,6,261,34
engine_8342,2024-10-12 10:20:16.902145,247,135,45,60,262
engine_8343,2024-08-01 10:20:16.902145,64,262,287,81,73
engine_8344,2024-10-08 10:20:16.902145,62,234,10,20,268
engine_8345,2024-08-19 10:20:16.902145,38,162,49,224,66
engine_8346,2024-09-22 10:20:16.902145,294,207,205,232,161
engine_8347,2024-10-04 10:20:16.902145,15,95,83,29,106
engine_8348,2024-09-30 10:20:16.902145,21,131,162,126,243
engine_8349,2024-10-29 10:20:16.902145,73,34,251,199,199
engine_8350,2024-08-07 10:20:16.902145,236,295,16,156,38
engine_8351,2024-08-14 10:20:16.902145,159,7,185,46,170
engine_8352,2024-08-23 10:20:16.902145,78,225,4,144,23
engine_8353,2024-10-20 10:20:16.902145,159,113,287,212,94
engine_8354,2024-08-18 10:20:16.902145,42,45,117,193,229
engine_8355,2024-09-21 10:20:16.902145,167,199,149,39,291
engine_8356,2024-10-14 10:20:16.902145,120,116,272,22,230
engine_8357,2024-10-04 10:20:16.902145,94,112,208,214,267
engine_8358,2024-09-06 10:20:16.902145,207,27,99,275,292
engine_8359,2024-10-14 10:20:16.902145,283,231,45,123,145
engine_8360,2024-09-09 10:20:16.902145,11,177,163,290,181
engine_8361,2024-10-17 10:20:16.902145,112,107,164,182,195
engine_8362,2024-08-06 10:20:16.902145,26,228,210,134,227
engine_8363,2024-09-11 10:20:16.902145,131,16,52,229,129
engine_8364,2024-07-28 10:20:16.902145,298,55,58,186,298
engine_8365,2024-10-12 10:20:16.902145,132,277,48,204,155
engine_8366,2024-08-25 10:20:16.902145,91,289,15,84,50
engine_8367,2024-10-17 10:20:16.902145,6,19,4,16,239
engine_8368,2024-10-05 10:20:16.902145,207,99,102,38,182
engine_8369,2024-10-14 10:20:16.902145,157,260,95,160,30
engine_8370,2024-10-24 10:20:16.902145,292,259,24,261,55
engine_8371,2024-08-13 10:20:16.902145,192,158,211,279,227
engine_8372,2024-08-27 10:20:16.902145,48,64,286,1,179
engine_8373,2024-09-30 10:20:16.902145,157,15,267,234,35
engine_8374,2024-10-24 10:20:16.902145,185,118,46,251,275
engine_8375,2024-10-02 10:20:16.902145,175,117,279,64,280
engine_8376,2024-09-14 10:20:16.902145,155,149,100,287,164
engine_8377,2024-09-03 10:20:16.902145,267,206,291,211,266
engine_8378,2024-09-11 10:20:16.902145,192,37,68,103,13
engine_8379,2024-09-01 10:20:16.902145,163,284,77,6,82
engine_8380,2024-08-30 10:20:16.902145,219,121,89,203,74
engine_8381,2024-09-11 10:20:16.902145,275,36,256,62,227
engine_8382,2024-08-21 10:20:16.902145,38,54,35,162,86
engine_8383,2024-09-28 10:20:16.902145,116,132,277,11,99
engine_8384,2024-10-16 10:20:16.902145,177,64,129,188,259
engine_8385,2024-08-08 10:20:16.902145,10,12,90,100,152
engine_8386,2024-09-27 10:20:16.902145,105,242,159,171,65
engine_8387,2024-08-18 10:20:16.902145,27,28,145,162,34
engine_8388,2024-09-13 10:20:16.902145,222,217,44,67,216
engine_8389,2024-09-20 10:20:16.902145,101,37,253,228,84
engine_8390,2024-09-23 10:20:16.902145,222,46,167,62,203
engine_8391,2024-10-17 10:20:16.902145,276,143,266,150,54
engine_8392,2024-09-19 10:20:16.902145,182,204,289,280,247
engine_8393,2024-10-02 10:20:16.902145,170,220,186,3,130
engine_8394,2024-10-05 10:20:16.902145,30,232,160,299,265
engine_8395,2024-10-29 10:20:16.902145,211,79,98,90,125
engine_8396,2024-07-27 10:20:16.902145,271,115,116,93,291
engine_8397,2024-09-11 10:20:16.902145,187,184,154,261,294
engine_8398,2024-09-15 10:20:16.902145,130,55,141,184,183
engine_8399,2024-08-02 10:20:16.902145,274,119,230,291,190
engine_8400,2024-08-09 10:20:16.902145,298,64,231,209,84
engine_8401,2024-11-02 10:20:16.902145,162,49,75,89,207
engine_8402,2024-09-23 10:20:16.902145,266,156,45,81,245
engine_8403,2024-08-09 10:20:16.902145,41,205,270,77,240
engine_8404,2024-08-03 10:20:16.902145,231,63,72,71,286
engine_8405,2024-09-15 10:20:16.902145,166,199,134,5,46
engine_8406,2024-08-06 10:20:16.902145,139,259,195,164,283
engine_8407,2024-08-13 10:20:16.902145,276,164,226,157,72
engine_8408,2024-11-01 10:20:16.902145,247,246,211,263,36
engine_8409,2024-09-18 10:20:16.902145,184,157,5,182,270
engine_8410,2024-09-18 10:20:16.902145,252,251,1,165,148
engine_8411,2024-09-04 10:20:16.902145,6,20,111,266,98
engine_8412,2024-08-11 10:20:16.902145,53,250,155,34,138
engine_8413,2024-08-04 10:20:16.902145,253,105,56,98,196
engine_8414,2024-10-05 10:20:16.902145,64,207,40,218,246
engine_8415,2024-09-23 10:20:16.902145,129,51,109,171,63
engine_8416,2024-10-21 10:20:16.902145,232,90,5,28,61
engine_8417,2024-10-31 10:20:16.902145,128,138,241,63,210
engine_8418,2024-09-06 10:20:16.902145,248,84,32,144,42
engine_8419,2024-09-05 10:20:16.902145,124,47,129,10,270
engine_8420,2024-10-14 10:20:16.902145,4,220,85,32,166
engine_8421,2024-09-20 10:20:16.902145,209,290,12,169,128
engine_8422,2024-10-12 10:20:16.902145,34,78,272,202,226
engine_8423,2024-10-02 10:20:16.902145,66,57,158,194,65
engine_8424,2024-10-28 10:20:16.902145,256,231,261,51,166
engine_8425,2024-09-11 10:20:16.902145,135,225,230,212,196
engine_8426,2024-10-12 10:20:16.902145,232,57,93,123,256
engine_8427,2024-08-25 10:20:16.902145,260,221,264,288,43
engine_8428,2024-07-30 10:20:16.902145,276,153,251,120,171
engine_8429,2024-11-01 10:20:16.902145,57,6,185,26,285
engine_8430,2024-09-20 10:20:16.902145,247,242,88,77,263
engine_8431,2024-10-15 10:20:16.902145,90,149,11,38,41
engine_8432,2024-08-18 10:20:16.902145,234,220,160,261,103
engine_8433,2024-08-16 10:20:16.902145,17,81,20,295,207
engine_8434,2024-10-13 10:20:16.902145,139,198,192,217,130
engine_8435,2024-10-01 10:20:16.902145,134,185,215,108,294
engine_8436,2024-09-26 10:20:16.902145,2,228,129,253,285
engine_8437,2024-08-01 10:20:16.902145,80,91,183,80,283
engine_8438,2024-10-24 10:20:16.902145,119,267,38,143,252
engine_8439,2024-07-31 10:20:16.902145,125,248,238,39,267
engine_8440,2024-08-18 10:20:16.902145,286,19,295,299,209
engine_8441,2024-08-01 10:20:16.902145,132,112,115,34,206
engine_8442,2024-10-11 10:20:16.902145,290,138,248,116,22
engine_8443,2024-10-26 10:20:16.902145,5,223,264,102,16
engine_8444,2024-10-11 10:20:16.902145,139,164,103,5,153
engine_8445,2024-10-03 10:20:16.902145,41,77,222,92,220
engine_8446,2024-08-14 10:20:16.902145,273,61,290,245,297
engine_8447,2024-08-04 10:20:16.902145,131,230,57,156,143
engine_8448,2024-08-04 10:20:16.902145,141,96,216,245,171
engine_8449,2024-10-15 10:20:16.902145,138,57,112,121,290
engine_8450,2024-08-13 10:20:16.902145,153,150,37,215,114
engine_8451,2024-10-04 10:20:16.902145,287,274,181,19,255
engine_8452,2024-08-13 10:20:16.902145,147,206,116,115,102
engine_8453,2024-10-13 10:20:16.902145,145,242,211,284,253
engine_8454,2024-08-03 10:20:16.902145,138,178,234,88,268
engine_8455,2024-10-14 10:20:16.902145,10,253,263,259,98
engine_8456,2024-10-24 10:20:16.902145,18,191,225,114,149
engine_8457,2024-10-20 10:20:16.902145,240,91,268,8,19
engine_8458,2024-10-12 10:20:16.902145,297,43,267,262,230
engine_8459,2024-09-18 10:20:16.902145,13,210,277,14,27
engine_8460,2024-10-28 10:20:16.902145,229,113,63,30,32
engine_8461,2024-08-27 10:20:16.902145,80,9,270,126,194
engine_8462,2024-07-29 10:20:16.902145,52,230,65,66,291
engine_8463,2024-09-29 10:20:16.902145,235,8,296,238,128
engine_8464,2024-10-17 10:20:16.902145,155,292,291,202,4
engine_8465,2024-09-20 10:20:16.902145,172,202,214,274,11
engine_8466,2024-10-19 10:20:16.902145,180,208,237,14,287
engine_8467,2024-08-05 10:20:16.902145,162,63,286,132,161
engine_8468,2024-10-05 10:20:16.902145,160,221,202,117,190
engine_8469,2024-08-12 10:20:16.902145,92,147,278,41,193
engine_8470,2024-10-13 10:20:16.902145,14,232,72,10,76
engine_8471,2024-09-30 10:20:16.902145,11,217,134,144,177
engine_8472,2024-08-18 10:20:16.902145,172,213,227,202,211
engine_8473,2024-08-12 10:20:16.902145,91,208,291,79,241
engine_8474,2024-09-17 10:20:16.902145,120,155,281,8,98
engine_8475,2024-08-15 10:20:16.902145,160,156,71,46,271
engine_8476,2024-08-03 10:20:16.902145,162,178,170,109,268
engine_8477,2024-09-01 10:20:16.902145,295,88,260,182,39
engine_8478,2024-10-21 10:20:16.902145,297,178,33,240,296
engine_8479,2024-07-27 10:20:16.902145,294,112,169,141,56
engine_8480,2024-08-16 10:20:16.902145,149,191,267,55,187
engine_8481,2024-10-28 10:20:16.902145,295,239,256,146,47
engine_8482,2024-08-31 10:20:16.902145,235,6,191,141,68
engine_8483,2024-08-04 10:20:16.902145,109,289,277,222,37
engine_8484,2024-10-18 10:20:16.902145,54,35,274,29,262
engine_8485,2024-10-14 10:20:16.902145,7,63,243,174,217
engine_8486,2024-09-09 10:20:16.902145,93,214,57,254,224
engine_8487,2024-10-25 10:20:16.902145,98,64,156,52,33
engine_8488,2024-09-09 10:20:16.902145,106,18,179,48,102
engine_8489,2024-08-29 10:20:16.902145,124,183,192,165,22
engine_8490,2024-09-01 10:20:16.902145,27,75,163,278,85
engine_8491,2024-09-28 10:20:16.902145,80,94,89,4,176
engine_8492,2024-08-12 10:20:16.902145,145,177,64,4,143
engine_8493,2024-08-01 10:20:16.902145,120,25,184,195,70
engine_8494,2024-08-10 10:20:16.902145,91,253,177,70,126
engine_8495,2024-10-27 10:20:16.902145,140,209,25,159,119
engine_8496,2024-07-28 10:20:16.902145,192,231,283,40,285
engine_8497,2024-09-08 10:20:16.902145,176,125,248,208,277
engine_8498,2024-10-24 10:20:16.902145,188,221,96,128,36
engine_8499,2024-08-09 10:20:16.902145,228,33,69,232,251
engine_8500,2024-08-16 10:20:16.902145,270,37,220,219,109
engine_8501,2024-10-06 10:20:16.902145,146,285,177,17,82
engine_8502,2024-11-01 10:20:16.902145,75,104,149,259,36
engine_8503,2024-08-17 10:20:16.902145,179,239,62,177,228
engine_8504,2024-09-20 10:20:16.902145,252,11,28,199,51
engine_8505,2024-10-22 10:20:16.902145,147,55,95,147,143
engine_8506,2024-08-19 10:20:16.902145,111,202,210,194,264
